purchase_id,purchase_timestamp,delivery_timestamp,delivery_company
25209,2022-02-04T06:38:56,2022-02-10T14:58:08.043625,620.0
25210,2022-01-04T15:38:11,2022-01-05T14:18:15.236795,516.0
25211,2022-02-28T10:26:04,2022-03-02T11:44:43.075039,360.0
25212,2022-01-31T15:50:50,2022-01-31T12:27:41.808057,620.0
25213,2022-02-14T23:38:20,2022-02-15T19:22:21.046488,
25214,2022-01-27T07:39:27,2022-01-25T11:53:14.374701,620.0
25215,2022-03-04T18:53:39,2022-03-04T00:55:58.186038,620.0
25216,2022-01-30T09:33:49,2022-02-02T18:49:34.128609,620.0
25217,2022-02-04T22:32:11,2022-02-05T13:45:23.880825,620.0
25218,2022-03-12T08:17:35,2022-03-09T10:59:24.536657,516.0
25219,2022-03-15T14:53:55,2022-03-17T02:16:34.368045,516.0
25220,2022-02-23T21:27:39,2022-02-26T11:06:09.288718,620.0
25221,2022-02-17T18:02:53,2022-02-17T14:23:48.962396,
25222,2022-03-01T00:38:56,2022-02-28T09:23:22.787543,
25223,2022-01-20T18:18:58,2022-01-22T20:00:58.057904,516.0
25224,2022-02-25T07:26:58,2022-02-28T21:03:38.100228,516.0
25225,2022-01-03T16:12:45,2022-01-03T02:17:16.460211,516.0
25226,2022-01-22T19:46:40,2022-01-21T23:48:06.286958,360.0
25227,2022-03-11T01:03:11,2022-03-09T18:31:03.589785,516.0
25228,2022-01-26T04:21:20,2022-01-26T06:11:11.124869,516.0
25229,2022-01-30T16:03:47,2022-02-04T08:48:31.369709,360.0
25230,2022-03-02T04:56:15,2022-03-03T23:20:06.345643,516.0
25231,2022-03-19T23:42:29,2022-03-17T16:59:51.184373,360.0
25232,2022-01-06T00:27:07,2022-01-03T22:22:35.895774,360.0
25233,2022-02-26T17:48:59,2022-02-25T23:48:20.419751,620.0
25234,2022-01-18T21:00:30,2022-01-17T11:57:07.423772,620.0
25235,2022-02-05T12:36:06,2022-02-05T09:10:57.604200,516.0
25236,2022-02-02T06:46:20,2022-02-02T23:15:53.127365,620.0
25237,2022-01-23T18:55:30,2022-01-21T10:15:19.521142,360.0
25238,2022-02-18T22:03:02,2022-02-19T12:57:21.289275,620.0
25239,2022-03-19T12:52:22,2022-03-20T11:07:20.931058,516.0
25240,2022-01-14T18:50:15,2022-01-19T06:58:47.357516,360.0
25241,2022-02-26T17:09:04,2022-03-02T03:23:06.092575,516.0
25242,2022-03-09T15:37:33,2022-03-08T04:24:39.825999,360.0
25243,2022-01-26T11:28:05,2022-01-26T21:59:05.590805,516.0
25244,2022-03-24T15:42:38,2022-03-24T21:57:23.082155,
25245,2022-03-12T19:37:10,2022-03-16T07:21:43.457798,620.0
25246,2022-03-13T15:43:13,2022-03-13T04:21:39.404607,516.0
25247,2022-01-13T21:04:51,2022-01-16T14:01:58.247810,516.0
25248,2022-01-31T05:54:12,2022-01-30T12:27:38.160229,620.0
25249,2022-02-14T07:41:15,2022-02-11T21:04:13.184135,360.0
25250,2022-03-21T20:54:17,,360.0
25251,2022-01-08T01:03:27,2022-01-09T02:07:28.500451,516.0
25252,2022-01-01T06:12:34,2022-01-03T15:00:58.652027,620.0
25253,2022-01-28T23:40:30,2022-02-01T05:37:16.603675,360.0
25254,2022-01-15T14:27:18,2022-01-15T07:03:17.205217,620.0
25255,2022-01-23T15:14:01,2022-01-23T08:31:41.447072,620.0
25256,2022-03-08T16:36:04,2022-03-08T06:33:23.974669,360.0
25257,2022-03-17T23:30:56,2022-03-22T00:40:15.714509,516.0
25258,2022-02-17T11:33:23,2022-02-23T06:57:51.144091,620.0
25259,2022-01-09T22:55:55,2022-01-10T14:47:46.747067,620.0
25260,2022-02-26T22:39:39,2022-03-04T03:26:48.721462,516.0
25261,2022-03-13T22:48:27,2022-03-18T10:02:47.324985,620.0
25262,2022-03-08T15:05:01,2022-03-07T13:32:57.930454,516.0
25263,2022-03-05T16:44:16,2022-03-07T18:52:57.413157,516.0
25264,2022-02-27T13:41:16,2022-02-27T02:31:12.257568,360.0
25265,2022-01-04T13:00:48,2022-01-07T03:53:43.956155,516.0
25266,2022-03-08T15:41:02,2022-03-08T11:55:54.318893,360.0
25267,2022-02-19T01:53:24,2022-02-18T09:34:18.356381,360.0
25268,2022-03-10T17:50:06,,360.0
25269,2022-02-14T01:50:27,2022-02-18T03:05:04.657788,360.0
25270,2022-01-06T14:37:19,2022-01-05T11:56:36.511738,620.0
25271,2022-01-22T06:50:20,2022-01-23T13:02:38.200962,516.0
25272,2022-03-18T02:17:17,2022-03-20T05:05:48.679214,516.0
25273,2022-02-01T10:40:25,2022-02-03T07:48:31.468243,516.0
25274,2022-01-01T08:08:15,2022-01-01T06:06:10.850232,516.0
25275,2022-02-01T18:42:00,2022-02-05T07:34:43.866703,360.0
25276,2022-03-05T05:28:37,2022-03-05T15:12:17.553439,620.0
25277,2022-03-03T08:58:07,2022-03-06T00:52:34.336751,516.0
25278,2022-02-13T15:03:16,2022-02-13T08:03:23.358683,620.0
25279,2022-02-18T02:51:35,,360.0
25280,2022-03-19T19:37:07,2022-03-26T14:33:17.369333,516.0
25281,2022-01-22T12:33:00,2022-01-18T16:02:22.845689,516.0
25282,2022-02-25T23:31:22,2022-02-24T01:29:16.801305,516.0
25283,2022-01-17T22:28:18,2022-01-19T05:26:58.144161,360.0
25284,2022-03-18T04:16:33,2022-03-16T00:16:36.702081,360.0
25285,2022-01-12T01:32:43,2022-01-10T19:34:38.469228,620.0
25286,2022-01-17T08:41:20,2022-01-14T03:55:35.918913,620.0
25287,2022-02-14T05:18:13,2022-02-16T22:14:52.336394,516.0
25288,2022-02-17T05:02:34,2022-02-19T07:46:49.399560,620.0
25289,2022-02-21T04:56:38,2022-02-21T12:26:11.879622,620.0
25290,2022-02-23T01:44:20,2022-02-23T18:47:45.199893,360.0
25291,2022-01-11T16:31:27,2022-01-15T16:07:29.931626,516.0
25292,2022-01-26T18:36:22,2022-01-27T21:56:45.349950,
25293,2022-02-09T04:54:11,2022-02-10T13:22:11.118586,516.0
25294,2022-01-28T02:21:12,2022-01-27T06:33:53.749388,516.0
25295,2022-03-18T10:11:11,2022-03-18T21:47:06.691609,516.0
25296,2022-02-26T12:35:29,2022-02-26T13:22:38.923276,360.0
25297,2022-02-27T04:11:34,2022-03-03T15:43:14.915769,516.0
25298,2022-02-22T12:24:19,2022-02-23T02:48:40.448558,360.0
25299,2022-02-27T04:22:33,2022-02-22T18:16:54.572335,620.0
25300,2022-02-18T16:40:03,2022-02-19T08:58:48.035163,620.0
25301,2022-01-18T01:21:25,2022-01-21T14:22:58.684664,620.0
25302,2022-01-21T21:56:44,2022-01-23T18:06:15.383785,360.0
25303,2022-01-07T04:45:37,2022-01-08T10:10:00.887694,360.0
25304,2022-02-06T20:26:34,2022-02-08T05:31:13.127961,360.0
25305,2022-01-16T00:42:37,2022-01-16T20:12:14.677917,360.0
25306,2022-01-19T08:50:16,2022-01-20T17:24:10.698559,360.0
25307,2022-01-12T16:10:59,2022-01-13T18:22:18.416412,
25308,2022-01-10T00:51:22,2022-01-15T05:07:24.026711,516.0
25309,2022-01-04T04:56:51,2022-01-06T19:37:29.347915,
25310,2022-03-12T20:14:04,2022-03-13T06:56:16.187517,620.0
25311,2022-02-08T07:31:17,2022-02-09T10:08:17.451502,620.0
25312,2022-01-21T19:49:13,2022-01-24T01:44:42.633191,516.0
25313,2022-03-08T01:30:22,2022-03-09T18:00:00.495728,516.0
25314,2022-02-17T18:32:21,2022-02-16T15:51:48.855465,620.0
25315,2022-03-23T04:59:32,2022-03-24T19:38:23.465182,360.0
25316,2022-01-16T21:22:45,2022-01-17T03:18:47.959246,360.0
25317,2022-02-13T13:00:33,2022-02-17T02:18:41.798321,620.0
25318,2022-01-20T07:15:00,2022-01-19T00:24:39.717384,360.0
25319,2022-03-04T06:10:04,2022-03-04T07:23:08.634829,516.0
25320,2022-02-03T23:26:12,2022-02-03T03:55:17.187992,620.0
25321,2022-03-02T20:19:38,2022-02-28T01:27:20.171841,360.0
25322,2022-03-10T06:18:35,2022-03-12T17:09:11.559329,360.0
25323,2022-02-12T19:34:44,2022-02-11T16:07:52.030820,360.0
25324,2022-02-14T20:33:23,2022-02-15T06:27:03.444384,516.0
25325,2022-01-16T14:36:49,2022-01-16T23:34:42.663631,360.0
25326,2022-03-11T22:02:48,,516.0
25327,2022-03-21T18:23:55,2022-03-20T23:27:00.996142,620.0
25328,2022-02-02T03:19:21,2022-02-02T17:08:22.920958,360.0
25329,2022-01-08T14:51:19,2022-01-12T03:55:47.373596,516.0
25330,2022-01-17T09:08:52,2022-01-20T09:47:36.820637,360.0
25331,2022-03-24T21:08:33,2022-03-23T18:30:37.263874,360.0
25332,2022-02-07T08:12:46,2022-02-08T08:12:53.255177,360.0
25333,2022-01-29T02:37:06,2022-01-27T19:17:11.602432,516.0
25334,2022-01-16T19:45:01,2022-01-17T00:10:19.425642,516.0
25335,2022-03-23T10:52:20,2022-03-24T09:21:11.660452,620.0
25336,2022-01-08T09:14:54,2022-01-11T22:27:49.902029,360.0
25337,2022-02-27T19:53:29,2022-03-01T13:25:03.462077,620.0
25338,2022-01-02T00:10:55,2022-01-05T13:55:43.334129,360.0
25339,2022-02-01T12:57:08,2022-02-04T19:50:44.674239,360.0
25340,2022-01-17T02:02:44,2022-01-21T22:47:30.586478,360.0
25341,2022-02-02T06:24:41,2022-02-05T05:20:54.664351,516.0
25342,2022-02-23T11:08:40,2022-02-27T14:14:25.410586,620.0
25343,2022-01-10T21:02:29,2022-01-12T05:24:41.226655,360.0
25344,2022-01-24T18:38:04,2022-01-24T11:20:36.173439,360.0
25345,2022-03-10T04:41:34,2022-03-09T16:36:16.931284,360.0
25346,2022-02-26T23:23:50,2022-02-28T04:03:12.531958,360.0
25347,2022-03-04T02:38:08,,620.0
25348,2022-01-18T13:55:26,2022-01-18T11:45:11.982967,516.0
25349,2022-03-23T15:00:50,2022-03-24T15:09:22.940585,620.0
25350,2022-01-13T04:31:59,2022-01-15T17:33:02.480884,516.0
25351,2022-01-26T07:48:14,,516.0
25352,2022-03-21T14:40:35,2022-03-22T10:16:38.187798,620.0
25353,2022-02-19T13:45:22,2022-02-19T23:25:40.246102,360.0
25354,2022-02-11T04:48:19,2022-02-08T17:32:54.358164,516.0
25355,2022-02-27T17:36:30,2022-02-28T22:56:04.184147,516.0
25356,2022-02-09T01:48:49,2022-02-11T04:02:21.147268,360.0
25357,2022-02-20T13:41:23,2022-02-20T16:52:48.431192,516.0
25358,2022-03-12T11:45:31,2022-03-15T17:58:16.411193,620.0
25359,2022-01-29T20:53:22,2022-02-04T09:54:09.049794,620.0
25360,2022-02-22T02:29:10,2022-02-21T06:14:41.001695,516.0
25361,2022-02-25T17:15:01,2022-02-23T07:06:48.486741,516.0
25362,2022-03-18T21:21:25,2022-03-15T21:38:28.531946,516.0
25363,2022-01-26T09:32:54,2022-01-29T05:39:09.600039,516.0
25364,2022-01-22T03:52:04,2022-01-25T05:24:15.385901,620.0
25365,2022-01-19T04:50:08,2022-01-17T23:24:02.561401,
25366,2022-02-11T21:43:00,2022-02-13T23:37:20.660818,360.0
25367,2022-03-07T20:16:45,2022-03-10T07:21:50.299487,
25368,2022-03-10T06:24:19,2022-03-08T13:36:14.213012,620.0
25369,2022-03-21T12:49:51,2022-03-22T23:38:05.773678,
25370,2022-01-17T22:27:13,2022-01-21T11:18:31.457874,620.0
25371,2022-01-30T02:05:21,2022-01-31T19:54:59.157063,516.0
25372,2022-03-18T03:44:44,2022-03-21T23:13:31.233288,360.0
25373,2022-03-22T07:27:27,2022-03-22T14:13:05.370197,360.0
25374,2022-03-09T04:17:47,2022-03-07T16:09:00.159433,620.0
25375,2022-01-30T23:02:13,2022-02-01T09:45:26.947388,516.0
25376,2022-02-25T14:50:16,2022-02-25T05:39:02.678724,360.0
25377,2022-03-17T14:57:28,2022-03-21T09:25:10.777997,516.0
25378,2022-01-19T23:57:56,,620.0
25379,2022-01-20T09:28:09,2022-01-22T23:53:00.573750,516.0
25380,2022-03-16T21:50:41,,620.0
25381,2022-01-05T19:18:53,,360.0
25382,2022-01-16T16:34:57,,516.0
25383,2022-01-18T18:13:43,2022-01-19T04:31:38.241939,516.0
25384,2022-03-20T01:07:53,2022-03-20T21:05:18.069065,360.0
25385,2022-02-23T23:12:20,2022-02-22T05:16:33.097070,620.0
25386,2022-03-18T08:36:05,2022-03-19T13:07:51.310413,516.0
25387,2022-03-23T15:38:38,2022-03-24T20:53:11.380841,620.0
25388,2022-01-20T06:27:25,2022-01-20T11:12:27.327272,
25389,2022-02-14T20:53:22,2022-02-15T06:15:40.361470,620.0
25390,2022-01-30T16:01:26,2022-02-02T19:20:44.803381,620.0
25391,2022-01-10T11:41:22,,620.0
25392,2022-02-06T13:45:29,2022-02-09T22:06:35.928422,360.0
25393,2022-01-02T15:23:22,2022-01-05T12:34:49.650287,516.0
25394,2022-01-04T12:50:24,2022-01-07T17:30:30.887504,360.0
25395,2022-02-02T17:16:16,2022-02-06T11:38:48.796292,516.0
25396,2022-01-02T05:08:57,2022-01-04T16:13:29.698646,
25397,2022-02-23T03:47:35,2022-02-24T13:09:45.964078,360.0
25398,2022-03-17T08:51:30,2022-03-19T14:45:55.802723,516.0
25399,2022-01-11T11:56:13,2022-01-14T20:28:46.399497,516.0
25400,2022-02-25T00:40:50,2022-02-24T04:44:21.668905,360.0
25401,2022-02-18T09:54:37,2022-02-20T01:41:51.771720,620.0
25402,2022-02-13T23:01:22,2022-02-16T02:43:07.984527,620.0
25403,2022-02-18T00:22:10,2022-02-17T13:18:57.033769,360.0
25404,2022-02-12T01:48:36,2022-02-11T07:24:31.201793,516.0
25405,2022-02-21T14:36:00,2022-02-22T19:15:48.995800,516.0
25406,2022-01-12T23:11:48,2022-01-13T10:33:49.808201,516.0
25407,2022-01-18T14:31:29,2022-01-19T11:23:04.839115,360.0
25408,2022-02-19T11:38:07,2022-02-21T16:51:40.727700,620.0
25409,2022-01-10T23:53:38,2022-01-12T19:35:25.760696,620.0
25410,2022-03-01T16:32:47,2022-02-27T23:41:11.274396,620.0
25411,2022-03-12T09:47:00,2022-03-14T20:24:38.903102,620.0
25412,2022-02-09T07:48:50,2022-02-06T01:57:32.546378,516.0
25413,2022-01-12T21:38:58,2022-01-13T15:16:08.521782,620.0
25414,2022-01-12T21:07:29,2022-01-17T07:29:47.789436,620.0
25415,2022-01-20T13:38:57,,516.0
25416,2022-02-03T22:14:21,2022-02-04T03:47:22.257297,516.0
25417,2022-02-25T11:47:39,,360.0
25418,2022-01-24T01:08:33,2022-01-24T15:37:43.961932,360.0
25419,2022-01-06T07:44:03,2022-01-07T06:36:58.726887,620.0
25420,2022-03-11T08:35:00,2022-03-14T01:52:15.758141,
25421,2022-02-13T15:08:45,2022-02-16T11:28:49.036625,360.0
25422,2022-03-01T17:48:12,2022-03-02T00:54:34.990715,620.0
25423,2022-03-09T00:17:22,2022-03-08T22:40:38.277700,360.0
25424,2022-02-24T18:33:33,2022-02-20T21:32:23.083380,620.0
25425,2022-02-14T17:13:56,,360.0
25426,2022-02-09T15:21:58,2022-02-12T18:01:34.371064,516.0
25427,2022-02-08T11:14:45,2022-02-11T01:11:37.304240,360.0
25428,2022-01-19T21:41:09,2022-01-22T03:13:00.532757,620.0
25429,2022-02-13T21:04:03,2022-02-13T19:48:03.026513,516.0
25430,2022-01-08T12:16:29,2022-01-09T17:40:59.540612,516.0
25431,2022-01-01T11:43:37,2022-01-01T12:27:13.783541,516.0
25432,2022-02-15T13:39:00,,360.0
25433,2022-02-16T02:29:31,2022-02-15T08:18:38.302383,620.0
25434,2022-03-08T16:35:55,2022-03-10T23:50:30.430324,620.0
25435,2022-02-23T17:23:19,2022-02-22T05:49:09.728883,360.0
25436,2022-02-23T01:05:52,2022-02-20T23:07:12.768763,516.0
25437,2022-02-08T10:20:05,2022-02-08T02:55:50.690165,360.0
25438,2022-02-10T02:28:25,2022-02-09T12:45:39.934362,516.0
25439,2022-02-01T19:55:48,2022-02-04T21:05:18.496990,516.0
25440,2022-02-02T06:01:56,2022-02-03T17:03:49.158246,516.0
25441,2022-03-20T04:05:41,2022-03-20T06:25:12.445330,620.0
25442,2022-02-08T00:49:15,2022-02-10T20:44:37.098350,360.0
25443,2022-02-07T07:19:32,2022-02-07T01:29:20.919878,516.0
25444,2022-02-15T16:30:41,2022-02-15T14:48:05.170001,516.0
25445,2022-02-24T05:12:49,2022-02-24T05:40:04.589866,620.0
25446,2022-02-16T02:47:28,2022-02-14T16:11:54.927634,516.0
25447,2022-02-27T04:15:33,2022-03-02T06:07:16.420130,620.0
25448,2022-02-09T12:49:38,2022-02-15T04:02:15.501765,620.0
25449,2022-01-01T08:23:13,2022-01-04T01:18:40.984550,360.0
25450,2022-01-01T15:42:41,,360.0
25451,2022-02-22T15:11:58,2022-02-22T07:23:01.062931,620.0
25452,2022-01-10T19:05:35,2022-01-10T20:31:28.705349,360.0
25453,2022-03-23T00:30:18,2022-03-24T09:47:58.463433,
25454,2022-03-24T16:41:11,2022-03-26T12:35:54.190870,
25455,2022-01-28T19:52:36,2022-01-27T22:05:05.714896,516.0
25456,2022-03-23T10:20:14,2022-03-27T07:09:16.455170,620.0
25457,2022-02-05T20:42:37,2022-02-05T16:53:15.269362,516.0
25458,2022-02-02T03:34:39,2022-02-03T16:23:51.497362,620.0
25459,2022-02-16T03:38:03,,620.0
25460,2022-01-26T00:24:39,2022-01-24T02:06:28.568265,516.0
25461,2022-02-27T09:00:42,2022-02-27T16:28:19.938868,620.0
25462,2022-02-02T16:39:41,2022-02-04T03:15:49.331632,516.0
25463,2022-01-18T03:20:58,2022-01-20T21:53:56.593516,516.0
25464,2022-01-14T09:26:24,2022-01-15T05:34:51.861447,516.0
25465,2022-02-21T23:14:27,,516.0
25466,2022-01-05T19:04:55,2022-01-04T20:32:54.244690,516.0
25467,2022-01-29T22:33:53,2022-01-28T12:24:54.260629,
25468,2022-02-10T00:21:55,2022-02-10T11:37:39.331891,516.0
25469,2022-02-05T01:33:40,2022-02-07T16:34:16.020278,516.0
25470,2022-02-08T02:00:30,2022-02-11T00:52:50.907827,360.0
25471,2022-01-01T16:39:06,2022-01-01T16:10:18.299931,620.0
25472,2022-01-12T23:17:13,2022-01-16T23:09:45.741491,516.0
25473,2022-02-04T18:24:26,2022-02-04T04:43:04.804468,360.0
25474,2022-02-03T02:48:13,2022-02-07T00:30:31.696691,620.0
25475,2022-02-09T17:36:39,2022-02-11T03:09:23.141929,516.0
25476,2022-03-19T17:24:17,,360.0
25477,2022-02-10T01:25:17,2022-02-09T23:48:30.503517,360.0
25478,2022-03-07T10:41:05,2022-03-10T22:46:54.321576,360.0
25479,2022-01-30T11:13:54,2022-02-02T03:10:00.506699,516.0
25480,2022-02-02T05:39:58,2022-02-02T19:25:54.723241,360.0
25481,2022-03-06T13:49:03,2022-03-09T12:37:54.435265,
25482,2022-02-18T09:28:01,2022-02-22T14:43:34.335763,
25483,2022-03-08T07:14:31,2022-03-11T21:46:57.664082,516.0
25484,2022-03-10T16:44:28,2022-03-11T19:34:50.950921,360.0
25485,2022-01-04T10:19:23,2022-01-06T09:54:56.097859,516.0
25486,2022-01-06T20:59:19,2022-01-07T14:56:20.365575,620.0
25487,2022-02-06T00:50:24,2022-02-08T01:09:52.048707,516.0
25488,2022-02-01T13:23:44,2022-02-03T17:56:17.104765,516.0
25489,2022-01-27T03:28:15,,620.0
25490,2022-01-20T18:27:19,2022-01-23T07:48:35.493916,360.0
25491,2022-02-13T11:31:45,2022-02-15T18:21:57.463613,360.0
25492,2022-01-24T16:51:30,2022-01-25T15:50:33.716940,360.0
25493,2022-02-08T16:38:09,2022-02-07T07:46:29.512839,620.0
25494,2022-01-15T20:13:22,2022-01-18T16:22:15.292342,620.0
25495,2022-01-15T23:45:37,2022-01-17T19:11:11.530336,516.0
25496,2022-01-11T04:39:06,2022-01-12T02:21:04.133996,360.0
25497,2022-03-12T20:10:59,2022-03-11T10:05:00.989403,620.0
25498,2022-01-26T06:58:29,2022-01-25T21:07:20.506814,
25499,2022-01-25T22:01:22,2022-01-25T01:12:28.092083,360.0
25500,2022-02-02T09:07:01,2022-02-02T11:14:10.144676,516.0
25501,2022-02-21T09:35:08,2022-02-24T20:15:22.182696,360.0
25502,2022-03-22T01:18:15,2022-03-20T23:51:02.269652,620.0
25503,2022-03-01T03:13:54,2022-02-28T23:51:38.839006,360.0
25504,2022-01-16T18:46:46,,620.0
25505,2022-03-16T07:23:21,2022-03-17T22:44:55.122669,620.0
25506,2022-01-07T03:12:35,2022-01-11T01:58:31.410973,516.0
25507,2022-01-23T10:55:59,2022-01-23T13:12:57.791341,620.0
25508,2022-02-20T16:01:39,2022-02-21T14:28:25.457106,516.0
25509,2022-01-02T16:37:00,2022-01-02T07:10:51.735692,360.0
25510,2022-03-09T12:34:56,2022-03-12T19:31:32.603888,516.0
25511,2022-01-24T13:42:29,2022-01-25T09:05:05.087253,
25512,2022-03-25T07:28:49,2022-03-24T01:51:00.977592,516.0
25513,2022-03-16T13:32:34,2022-03-18T01:04:46.688874,516.0
25514,2022-01-30T13:10:37,2022-02-01T15:28:47.524281,360.0
25515,2022-03-01T20:23:34,,516.0
25516,2022-03-24T13:49:57,2022-03-26T08:47:49.573202,516.0
25517,2022-02-06T12:07:10,,360.0
25518,2022-03-16T17:43:41,2022-03-18T03:40:52.320028,
25519,2022-01-31T23:56:26,2022-02-02T06:28:23.802929,620.0
25520,2022-03-08T16:49:54,,516.0
25521,2022-01-05T22:10:43,2022-01-05T11:39:29.406335,360.0
25522,2022-03-17T19:01:25,2022-03-21T01:57:21.885625,620.0
25523,2022-01-31T04:17:26,2022-01-30T02:33:52.517948,360.0
25524,2022-03-23T15:45:21,2022-03-25T21:17:15.557085,516.0
25525,2022-01-11T11:02:17,2022-01-12T01:02:05.654658,516.0
25526,2022-01-09T17:15:29,2022-01-10T10:17:25.178281,516.0
25527,2022-03-07T14:27:35,2022-03-11T23:03:57.951149,516.0
25528,2022-01-29T10:08:37,2022-02-01T04:37:13.178055,620.0
25529,2022-03-14T05:57:03,2022-03-12T21:03:30.324178,620.0
25530,2022-03-01T08:59:02,2022-03-03T13:41:17.843764,360.0
25531,2022-03-01T08:57:20,2022-02-28T08:54:53.192109,620.0
25532,2022-02-03T08:18:25,2022-02-01T22:42:20.741630,
25533,2022-01-08T12:27:16,2022-01-08T04:09:15.359506,620.0
25534,2022-03-10T03:23:24,2022-03-10T06:55:30.055630,620.0
25535,2022-03-07T18:59:07,2022-03-08T17:23:07.846265,516.0
25536,2022-03-12T18:54:27,,360.0
25537,2022-02-07T13:40:05,2022-02-05T07:47:57.283582,620.0
25538,2022-01-23T20:40:55,2022-01-27T06:48:47.898095,620.0
25539,2022-03-16T05:01:03,2022-03-17T03:19:05.145284,360.0
25540,2022-01-20T17:26:57,2022-01-22T20:33:14.105841,620.0
25541,2022-01-14T06:03:23,2022-01-11T05:56:54.668501,620.0
25542,2022-03-17T22:39:16,2022-03-20T13:59:16.141980,
25543,2022-01-15T04:36:04,2022-01-16T10:05:40.576924,360.0
25544,2022-02-24T08:18:23,2022-02-26T16:11:35.859960,
25545,2022-02-17T22:36:07,2022-02-18T05:03:43.471719,360.0
25546,2022-01-30T00:01:04,2022-01-28T15:58:35.002444,360.0
25547,2022-01-26T14:11:04,2022-01-25T19:47:42.426252,516.0
25548,2022-02-09T10:25:46,,620.0
25549,2022-03-05T13:13:25,2022-03-08T13:52:04.535683,516.0
25550,2022-01-25T16:03:20,2022-01-25T03:34:18.614773,360.0
25551,2022-03-06T15:23:52,2022-03-10T14:39:52.490495,516.0
25552,2022-01-25T09:55:06,2022-01-21T21:20:36.853523,360.0
25553,2022-02-21T16:25:30,2022-02-22T21:41:10.659656,620.0
25554,2022-01-31T07:48:06,2022-01-31T01:56:05.454651,620.0
25555,2022-02-26T05:10:41,2022-03-01T03:55:42.779809,516.0
25556,2022-02-16T03:56:25,2022-02-17T18:07:32.504446,360.0
25557,2022-03-25T06:58:31,2022-03-27T08:58:01.226978,516.0
25558,2022-01-11T08:28:12,2022-01-12T23:47:15.206528,516.0
25559,2022-01-15T09:25:51,2022-01-15T07:53:29.871676,
25560,2022-02-23T23:46:52,2022-02-24T08:38:51.248391,360.0
25561,2022-02-18T17:38:44,2022-02-21T18:10:27.964944,516.0
25562,2022-03-24T04:21:52,2022-03-24T03:16:03.257152,620.0
25563,2022-01-29T18:38:56,2022-02-01T16:08:41.469489,620.0
25564,2022-03-04T22:34:11,2022-03-05T23:21:53.839468,516.0
25565,2022-03-03T01:02:01,2022-03-08T16:38:20.710452,516.0
25566,2022-02-19T16:07:46,2022-02-16T22:13:23.850717,516.0
25567,2022-01-03T00:21:36,2022-01-05T23:27:11.163180,620.0
25568,2022-03-01T12:49:05,2022-02-28T14:29:12.671387,360.0
25569,2022-03-05T12:56:26,2022-03-03T01:42:07.991524,620.0
25570,2022-02-28T18:12:02,2022-03-02T19:23:22.970388,360.0
25571,2022-02-09T16:26:42,2022-02-09T08:02:22.731087,620.0
25572,2022-02-20T12:32:48,2022-02-24T00:47:07.263930,620.0
25573,2022-03-18T20:10:08,2022-03-15T16:47:17.189678,516.0
25574,2022-01-05T07:06:59,2022-01-06T20:37:09.628795,
25575,2022-01-20T13:53:07,2022-01-17T23:08:31.197548,620.0
25576,2022-01-23T14:16:02,2022-01-21T07:26:13.460701,360.0
25577,2022-01-14T08:02:41,2022-01-14T01:16:37.214582,620.0
25578,2022-01-06T07:39:03,2022-01-06T17:25:22.821628,516.0
25579,2022-01-12T08:27:50,2022-01-12T06:58:09.456193,620.0
25580,2022-02-09T04:05:11,2022-02-09T04:12:08.314601,360.0
25581,2022-01-26T10:12:22,2022-01-30T02:58:45.967859,360.0
25582,2022-03-17T05:44:29,2022-03-19T03:03:24.965840,516.0
25583,2022-03-01T07:18:11,2022-02-27T07:40:32.631249,360.0
25584,2022-03-16T04:43:38,2022-03-18T03:01:26.295212,516.0
25585,2022-02-06T19:27:39,2022-02-03T05:20:25.592638,
25586,2022-03-01T16:03:53,2022-03-05T15:16:48.718399,516.0
25587,2022-03-07T17:42:35,,360.0
25588,2022-01-01T19:22:09,2022-01-03T02:07:05.139843,620.0
25589,2022-03-12T06:00:37,2022-03-12T02:28:14.739459,360.0
25590,2022-01-20T06:36:50,2022-01-23T19:41:46.330398,360.0
25591,2022-01-16T14:11:12,2022-01-21T23:24:32.188331,360.0
25592,2022-03-09T17:45:35,2022-03-08T17:39:31.421481,360.0
25593,2022-01-02T12:38:51,2022-01-05T06:45:27.760564,620.0
25594,2022-01-21T05:19:37,2022-01-21T04:43:55.665209,620.0
25595,2022-02-23T04:10:37,2022-02-23T05:01:31.166040,620.0
25596,2022-02-25T11:44:01,,620.0
25597,2022-03-24T05:24:58,2022-03-24T23:03:35.908787,360.0
25598,2022-02-07T07:29:13,2022-02-08T01:12:50.658330,620.0
25599,2022-03-18T15:09:37,2022-03-18T04:34:09.269158,620.0
25600,2022-02-15T02:31:23,2022-02-17T04:08:50.529402,620.0
25601,2022-01-25T08:27:33,2022-01-21T10:20:58.828089,516.0
25602,2022-03-12T11:50:40,2022-03-13T11:35:09.740167,620.0
25603,2022-02-27T23:47:45,2022-03-02T10:46:21.639919,620.0
25604,2022-01-11T20:15:26,2022-01-15T07:10:19.784636,360.0
25605,2022-01-30T21:41:37,2022-02-03T17:59:27.532365,
25606,2022-02-16T00:58:44,2022-02-19T03:52:57.992423,360.0
25607,2022-03-16T11:13:44,2022-03-16T14:20:12.131134,516.0
25608,2022-03-14T08:44:00,2022-03-18T09:33:06.187290,620.0
25609,2022-01-14T12:41:36,2022-01-18T19:04:05.581430,620.0
25610,2022-03-17T04:21:44,2022-03-17T22:08:41.068408,516.0
